id,decision_date,reason,counties,panel_size
3129737,1965-05-26,no_signal,,0
3129772,1962-03-29,no_signal,,0
3129804,1962-03-02,no_signal,,0
3129817,1962-07-02,no_signal,,0
3129834,1962-03-29,no_signal,,0
3129852,1964-03-17,no_signal,,0
3129912,1962-03-02,no_signal,,0
3129933,1965-02-04,no_signal,,0
3129981,1962-03-02,no_signal,,0
3130026,1962-03-29,no_signal,,0
3130048,1962-03-14,no_signal,,0
3130083,1962-09-13,no_signal,,0
3130113,1962-03-14,no_signal,,0
3130149,1962-03-09,no_signal,,0
3130181,1962-03-02,no_signal,,0
3130270,1962-03-14,no_signal,,0
3130303,1962-10-18,no_signal,,0
3130331,1962-11-16,no_signal,,0
3130371,1962-03-14,no_signal,,0
3130441,1962-03-29,no_signal,,0
3130487,1962-11-05,no_signal,,0
3130540,1962-03-09,no_signal,,0
3130598,1962-03-14,no_signal,,0
3130634,1962-03-14,no_signal,,0
3130647,1962-10-19,no_signal,,0
3130671,1963-01-31,no_signal,,0
3130720,1962-11-02,no_signal,,0
3130725,1962-03-14,no_signal,,0
3130784,1962-03-14,no_signal,,0
3130805,1962-12-06,no_signal,,0
3130820,1962-03-23,no_signal,,0
3130846,1962-03-14,no_signal,,0
3130892,1962-03-29,no_signal,,0
3130904,1963-04-05,no_signal,,0
3130921,1965-02-09,no_signal,,0
3130933,1962-03-14,no_signal,,0
3131025,1962-03-29,no_signal,,0
3131062,1962-03-29,no_signal,,0
3131073,1964-04-09,no_signal,,0
3131105,1962-03-29,no_signal,,0
3131131,1962-09-13,no_signal,,0
3131159,1962-03-29,no_signal,,0
3131172,1962-07-23,no_signal,,0
3131189,1962-03-02,no_signal,,0
3131275,1963-01-10,no_signal,,0
3131287,1962-03-02,no_signal,,0
3131320,1962-07-02,no_signal,,0
3131332,1963-02-28,no_signal,,0
3131351,1962-03-06,no_signal,,0
3131423,1963-02-28,no_signal,,0
3131523,1962-03-14,no_signal,,0
3131566,1962-03-09,no_signal,,0
3131644,1962-03-14,no_signal,,0
3131653,1963-01-10,no_signal,,0
3131757,1965-04-08,no_signal,,0
3131809,1962-03-29,no_signal,,0
3131944,1962-01-30,no_signal,,0
3132419,1962-02-22,no_signal,,0
3132477,1962-12-06,no_signal,,0
3132645,1962-03-29,no_signal,,0
3132675,1963-01-28,no_signal,,0
3132705,1962-09-13,no_signal,,0
3132718,1963-01-10,no_signal,,0
3132788,1962-12-06,no_signal,,0
3132888,1962-03-29,no_signal,,0
3132951,1962-10-09,panel_only_weak,,3
3133140,1963-01-10,no_signal,,0
3133165,1962-03-09,no_signal,,0
3133200,1965-01-07,no_signal,,0
3133228,1962-03-29,no_signal,,0
3133311,1962-12-28,no_signal,,0
3133364,1962-11-16,no_signal,,0
3133433,1962-12-07,no_signal,,0
3133626,1962-10-18,no_signal,,0
3133812,1962-09-13,no_signal,,0
3133843,1962-10-04,no_signal,,0
3133891,1962-09-13,no_signal,,0
3133920,1963-01-10,no_signal,,0
3133976,1962-10-25,no_signal,,0
3133984,1963-02-28,no_signal,,0
3134019,1962-10-18,no_signal,,0
3134052,1963-02-21,no_signal,,0
3134063,1962-09-26,no_signal,,0
3134109,1962-09-13,no_signal,,0
3134132,1962-10-25,no_signal,,0
3134225,1962-09-14,no_signal,,0
3134245,1963-01-28,no_signal,,0
3134253,1962-09-13,no_signal,,0
3134440,1962-09-26,no_signal,,0
3134620,1962-07-02,no_signal,,0
3134853,1962-07-11,no_signal,,0
3134927,1963-12-12,no_signal,,0
3134933,1965-01-14,no_signal,,0
3135235,1965-05-13,no_signal,,0
3135453,1962-10-26,no_signal,,0
3135504,1965-01-14,no_signal,,0
3135598,1963-01-10,no_signal,,0
3135787,1962-07-02,no_signal,,0
3136041,1962-09-26,no_signal,,0
3136159,1962-12-06,no_signal,,0
3136295,1963-01-10,no_signal,,0
3136704,1962-07-02,no_signal,,0
3136821,1965-06-24,no_signal,,0
3136967,1962-07-02,no_signal,,0
3137050,1965-02-19,no_signal,,0
3137132,1962-09-07,no_signal,,0
3137175,1962-10-18,no_signal,,0
3137227,1962-07-02,no_signal,,0
3137294,1965-02-04,no_signal,,0
3137462,1962-10-31,no_signal,,0
3137492,1962-09-26,no_signal,,0
3137631,1963-01-10,no_signal,,0
3137684,1962-11-16,no_signal,,0
3137702,1965-04-12,no_signal,,0
3137870,1962-11-29,no_signal,,0
3138081,1963-01-17,no_signal,,0
3138533,1965-09-30,no_signal,,0
3138647,1962-10-11,no_signal,,0
3138735,1962-09-06,no_signal,,0
3138771,1979-04-13,no_signal,,0
3138883,1962-09-13,no_signal,,0
3139095,1965-10-26,no_signal,,0
3139861,1965-05-20,no_signal,,0
3140243,1965-02-15,no_signal,,0
3140289,1965-03-10,no_signal,,0
3140514,1963-01-24,no_signal,,0
3140597,1965-05-20,no_signal,,0
3140980,1962-12-28,no_signal,,0
3141132,1963-01-10,no_signal,,0
3141180,1965-06-23,no_signal,,0
3141186,1965-01-07,no_signal,,0
3141284,1962-10-18,no_signal,,0
3141377,1962-07-02,no_signal,,0
3141408,1965-07-08,panel_only_weak,,2
3141703,1962-09-13,no_signal,,0
3142009,1965-05-20,no_signal,,0
3142070,1962-11-29,no_signal,,0
3142226,1962-09-25,no_signal,,0
3142292,1965-06-23,no_signal,,0
3142335,1962-10-25,no_signal,,0
3142372,1962-07-02,no_signal,,0
3142424,1962-10-09,no_signal,,0
3142543,1962-09-12,no_signal,,0
3142592,1965-01-19,no_signal,,0
3142839,1962-09-13,no_signal,,0
3142916,1962-11-16,no_signal,,0
3143036,1962-09-06,no_signal,,0
3143139,1962-07-02,no_signal,,0
3143275,1965-09-16,no_signal,,0
3143291,1962-11-21,no_signal,,0
3143608,1979-04-05,no_signal,,0
3143731,1962-10-25,no_signal,,0
3143735,1965-03-04,no_signal,,0
3143830,1965-04-12,no_signal,,0
3143897,1965-12-23,no_signal,,0
3144076,1962-11-29,no_signal,,0
3144084,1965-07-13,panel_only_weak,,3
3144095,1965-12-16,no_signal,,0
3144119,1962-11-29,no_signal,,0
3144194,1962-09-26,no_signal,,0
3144207,1965-09-23,no_signal,,0
3144249,1962-09-24,no_signal,,0
3144427,1962-07-02,no_signal,,0
3144550,1962-09-13,no_signal,,0
3144683,1962-11-29,no_signal,,0
3144861,1962-07-02,no_signal,,0
3144894,1962-09-27,no_signal,,0
3144967,1965-10-14,no_signal,,0
3145029,1962-09-13,no_signal,,0
3145053,1962-10-11,no_signal,,0
3145151,1962-09-07,no_signal,,0
3145165,1965-06-08,panel_only_weak,,4
3145301,1962-10-23,no_signal,,0
3145337,1966-05-19,no_signal,,0
3145602,1962-07-23,no_signal,,0
3145653,1962-11-16,no_signal,,0
3145738,1962-10-26,no_signal,,0
3145765,1962-10-26,no_signal,,0
3145901,1965-02-18,no_signal,,0
3145995,1965-03-18,no_signal,,0
3146143,1966-05-17,no_signal,,0
3146203,1966-02-24,no_signal,,0
3146487,1966-01-20,no_signal,,0
3146725,1965-04-19,no_signal,,0
3147136,1965-05-27,no_signal,,0
3147201,1979-04-06,no_signal,,0
3147245,1965-10-05,no_signal,,0
3147415,1965-01-07,no_signal,,0
3147496,1966-05-12,no_signal,,0
3147611,1966-01-13,no_signal,,0
3147615,1965-04-15,no_signal,,0
3148089,1965-09-16,no_signal,,0
3148167,1965-11-18,no_signal,,0
3148336,1966-05-12,no_signal,,0
3148494,1966-02-15,no_signal,,0
3148652,1979-04-06,no_signal,,0
3148747,1966-01-20,no_signal,,0
3148822,1966-02-24,no_signal,,0
3148910,1966-04-07,no_signal,,0
3149023,1966-05-20,no_signal,,0
3149070,1965-11-23,no_signal,,0
3149146,1965-12-02,no_signal,,0
3149215,1965-05-20,no_signal,,0
3149238,1965-06-25,no_signal,,0
3149906,1965-06-29,no_signal,,0
3150108,1965-03-19,no_signal,,0
3150310,1979-06-26,no_signal,,0
3150404,1965-04-15,no_signal,,0
3150433,1965-01-14,no_signal,,0
3150611,1965-09-16,no_signal,,0
3151172,1965-05-20,no_signal,,0
3151787,1965-05-13,no_signal,,0
3151797,1966-01-20,no_signal,,0
3151921,1965-07-13,no_signal,,0
3152270,1979-05-18,no_signal,,0
3152388,1965-05-20,no_signal,,0
3152454,1965-06-17,no_signal,,0
3152638,1966-03-08,no_signal,,0
3152676,1965-06-25,no_signal,,0
3152729,1966-03-28,no_signal,,0
3152807,1965-04-06,no_signal,,0
3152810,1966-03-31,no_signal,,0
3152840,1966-05-12,no_signal,,0
3152960,1966-03-21,no_signal,,0
3153143,1965-05-26,no_signal,,0
3153208,1966-02-24,no_signal,,0
3153216,1965-02-18,no_signal,,0
3153426,1965-10-29,no_signal,,0
3153632,1966-03-31,no_signal,,0
3153916,1966-03-08,no_signal,,0
3154167,1965-09-20,no_signal,,0
3154509,1966-02-24,no_signal,,0
3154520,1965-03-04,no_signal,,0
3154751,1965-12-21,no_signal,,0
3154773,1965-06-25,no_signal,,0
3154883,1965-06-23,no_signal,,0
3155101,1979-09-21,no_signal,,0
3155102,1965-02-18,no_signal,,0
3155165,1965-02-25,no_signal,,0
3155483,1965-06-25,no_signal,,0
3156059,1965-04-08,no_signal,,0
3156321,1965-06-23,no_signal,,0
3156377,1966-05-26,no_signal,,0
3156422,1966-01-20,no_signal,,0
3156478,1966-03-21,no_signal,,0
3156979,1965-07-15,no_signal,,0
3157202,1966-04-07,no_signal,,0
3157427,1965-03-18,no_signal,,0
3157481,1965-12-02,no_signal,,0
3157674,1965-03-04,no_signal,,0
3157696,1966-03-08,no_signal,,0
3157699,1965-09-16,no_signal,,0
3157909,1965-02-19,no_signal,,0
3158008,1965-02-26,no_signal,,0
3158192,1966-05-19,no_signal,,0
3158226,1979-05-18,no_signal,,0
3158362,1965-03-09,no_signal,,0
3158396,1965-10-22,no_signal,,0
3158420,1966-03-15,no_signal,,0
3158450,1965-09-16,no_signal,,0
3158453,1966-01-13,no_signal,,0
3158534,1966-04-07,no_signal,,0
3158632,1966-01-20,no_signal,,0
3158658,1965-10-28,no_signal,,0
3158742,1965-05-10,no_signal,,0
3158834,1966-06-23,no_signal,,0
3158853,1965-06-25,no_signal,,0
3158925,1965-10-14,no_signal,,0
3158939,1965-09-23,no_signal,,0
3159043,1966-06-28,no_signal,,0
3159115,1965-03-04,no_signal,,0
3159300,1966-01-13,no_signal,,0
3159375,1966-05-12,no_signal,,0
3159422,1979-07-06,no_signal,,0
3159433,1966-01-20,no_signal,,0
3159499,1965-10-28,no_signal,,0
3159686,1965-10-21,no_signal,,0
3159829,1979-09-07,no_signal,,0
3160097,1966-03-31,no_signal,,0
3160115,1966-06-23,no_signal,,0
3160212,1966-06-30,no_signal,,0
3160306,1965-09-23,no_signal,,0
3160310,1966-02-17,no_signal,,0
3160361,1966-06-21,no_signal,,0
3160409,1965-02-11,no_signal,,0
3160419,1966-02-01,no_signal,,0
3160602,1966-02-08,no_signal,,0
3160617,1965-04-29,no_signal,,0
3160635,1966-06-14,no_signal,,0
3160715,1966-06-30,no_signal,,0
3160741,1966-06-28,no_signal,,0
3160850,1979-06-01,no_signal,,0
3160863,1966-03-31,no_signal,,0
3161077,1966-06-30,no_signal,,0
3161385,1979-10-26,no_signal,,0
3161421,1965-12-03,no_signal,,0
3161528,1965-09-23,no_signal,,0
3161591,1979-05-18,no_signal,,0
3161727,1979-11-16,no_signal,,0
3161881,1966-04-12,no_signal,,0
3161976,1979-11-16,no_signal,,0
3162011,1966-06-30,no_signal,,0
3162046,1965-10-21,no_signal,,0
3162168,1966-04-07,no_signal,,0
3162241,1965-08-02,no_signal,,0
3162372,1966-03-31,no_signal,,0
3162381,1966-06-28,no_signal,,0
3162507,1966-01-13,no_signal,,0
3162674,1966-05-20,no_signal,,0
3162834,1979-11-16,no_signal,,0
3163100,1966-05-10,no_signal,,0
3163156,1965-10-28,no_signal,,0
3163440,1965-07-06,no_signal,,0
3163493,1979-11-16,no_signal,,0
3163597,1966-03-08,no_signal,,0
3163605,1979-11-08,no_signal,,0
3163813,1966-06-30,no_signal,,0
3163882,1965-10-28,no_signal,,0
3164246,1979-11-16,no_signal,,0
3164361,1965-06-29,no_signal,,0
3164411,1965-06-02,no_signal,,0
3164482,1979-11-15,no_signal,,0
3164511,1966-06-30,no_signal,,0
3164780,1979-11-16,no_signal,,0
3164917,1966-04-25,no_signal,,0
3164999,1965-09-30,no_signal,,0
3165182,1979-10-26,no_signal,,0
3165263,1966-07-07,no_signal,,0
3165282,1965-11-23,no_signal,,0
3165344,1966-06-30,no_signal,,0
3165384,1966-06-30,no_signal,,0
3165712,1966-03-31,no_signal,,0
3165750,1979-10-25,no_signal,,0
3165802,1966-02-03,no_signal,,0
3165962,1966-06-30,no_signal,,0
3166096,1965-10-26,no_signal,,0
3166123,1965-12-14,no_signal,,0
3166333,1965-06-25,no_signal,,0
3166450,1979-11-16,no_signal,,0
3166514,1979-11-02,no_signal,,0
3166595,1965-06-25,no_signal,,0
3166599,1966-07-07,no_signal,,0
3166701,1965-10-28,no_signal,,0
3166858,1966-06-30,no_signal,,0
3166925,1966-04-19,no_signal,,0
3167046,1979-11-02,no_signal,,0
3167063,1965-06-29,no_signal,,0
3167112,1965-12-14,no_signal,,0
3167140,1966-03-31,no_signal,,0
3167158,1966-04-07,no_signal,,0
3167309,1966-06-30,no_signal,,0
3167439,1966-01-13,no_signal,,0
3167455,1966-05-10,no_signal,,0
3167467,1966-06-30,no_signal,,0
3167519,1979-10-26,no_signal,,0
3167615,1979-11-16,no_signal,,0
3167631,1965-11-04,no_signal,,0
3167648,1966-06-30,no_signal,,0
3167663,1966-02-03,no_signal,,0
3167685,1979-11-16,no_signal,,0
3167766,1966-06-30,no_signal,,0
3167858,1966-07-01,no_signal,,0
3167926,1966-02-24,no_signal,,0
3167990,1979-11-27,no_signal,,0
3168047,1966-03-08,no_signal,,0
3168112,1966-02-03,no_signal,,0
3168161,1966-02-17,no_signal,,0
3168216,1966-06-30,no_signal,,0
3168244,1965-06-23,no_signal,,0
3168268,1965-10-14,no_signal,,0
3168295,1965-10-18,no_signal,,0
3168555,1979-10-26,no_signal,,0
3168782,1966-04-14,no_signal,,0
3168983,1965-10-21,no_signal,,0
3169110,1965-06-25,no_signal,,0
3169400,1979-08-22,no_signal,,0
3169533,1979-11-29,no_signal,,0
3169593,1965-06-23,no_signal,,0
3169678,1979-11-13,no_signal,,0
3169698,1966-07-01,no_signal,,0
3169739,1966-06-30,no_signal,,0
3169794,1966-06-30,no_signal,,0
3169961,1966-04-14,no_signal,,0
3170103,1979-11-02,no_signal,,0
3170485,1966-06-30,no_signal,,0
3170549,1966-03-31,no_signal,,0
3170579,1966-03-31,no_signal,,0
3170601,1966-03-31,no_signal,,0
3170646,1966-06-30,no_signal,,0
3170757,1966-06-30,no_signal,,0
3170778,1966-07-21,no_signal,,0
3170907,1967-11-22,panel_only_weak,,1
3170937,1966-04-26,no_signal,,0
3170996,1966-07-01,no_signal,,0
3171083,1965-06-25,no_signal,,0
3171439,1979-07-06,no_signal,,0
3171506,1966-06-30,no_signal,,0
3171516,1979-11-16,no_signal,,0
3171920,1966-04-07,no_signal,,0
3172218,1965-06-23,no_signal,,0
3172222,1966-03-31,no_signal,,0
3172260,1966-09-15,no_signal,,0
3172330,1966-04-28,no_signal,,0
3172572,1979-10-26,no_signal,,0
3172657,1966-03-15,no_signal,,0
3172662,1979-11-16,no_signal,,0
3172810,1966-03-08,no_signal,,0
3172993,1966-01-25,no_signal,,0
3173323,1965-06-25,no_signal,,0
3173386,1965-09-28,no_signal,,0
3173510,1966-03-15,no_signal,,0
3173596,1966-04-12,no_signal,,0
3173625,1966-03-31,no_signal,,0
3173819,1979-11-02,no_signal,,0
3173822,1966-10-11,no_signal,,0
3174043,1979-11-15,no_signal,,0
3174081,1966-02-15,no_signal,,0
3174156,1965-06-22,no_signal,,0
3174198,1965-09-16,no_signal,,0
3174273,1966-02-21,no_signal,,0
3174490,1966-10-20,no_signal,,0
3174538,1979-10-18,no_signal,,0
3174734,1979-11-16,no_signal,,0
3174770,1967-05-11,no_signal,,0
3175016,1966-10-20,no_signal,,0
3175157,1979-11-02,no_signal,,0
3175230,1979-11-16,no_signal,,0
3175249,1966-09-22,no_signal,,0
3175299,1967-05-11,no_signal,,0
3175978,1967-05-11,no_signal,,0
3176016,1979-10-23,no_signal,,0
3176078,1980-03-06,no_signal,,0
3176116,1980-03-28,no_signal,,0
3176172,1967-05-11,no_signal,,0
3176236,1966-07-01,no_signal,,0
3176347,1979-11-20,no_signal,,0
3176568,1979-11-01,no_signal,,0
3176669,1979-10-18,no_signal,,0
3176704,1966-10-11,no_signal,,0
3176778,1967-12-19,no_signal,,0
3176808,1967-12-12,no_signal,,0
3177522,1979-11-16,no_signal,,0
3177568,1979-11-16,no_signal,,0
3177595,1967-06-27,no_signal,,0
3177744,1966-10-11,no_signal,,0
3177988,1967-05-18,no_signal,,0
3178066,1967-12-07,no_signal,,0
3178097,1979-11-16,no_signal,,0
3178329,1967-05-11,no_signal,,0
3178357,1967-05-22,no_signal,,0
3178363,1968-01-11,no_signal,,0
3178409,1979-11-16,no_signal,,0
3178411,1967-12-07,no_signal,,0
3178649,1967-06-27,no_signal,,0
3178850,1980-03-28,no_signal,,0
3178912,1968-04-09,no_signal,,0
3179177,1968-02-15,no_signal,,0
3179345,1968-04-18,no_signal,,0
3179469,1967-05-22,no_signal,,0
3179496,1968-02-22,no_signal,,0
3179555,1967-12-12,no_signal,,0
3179714,1968-02-15,no_signal,,0
3179852,1967-05-18,no_signal,,0
3180174,1967-06-27,no_signal,,0
3180420,1967-06-20,no_signal,,0
3180448,1968-01-11,no_signal,,0
3180467,1979-11-20,no_signal,,0
3180498,1967-05-18,no_signal,,0
3180517,1967-06-27,no_signal,,0
3180561,1967-06-20,no_signal,,0
3180657,1968-02-22,no_signal,,0
3181272,1979-10-18,no_signal,,0
3181355,1979-10-26,no_signal,,0
3181404,1967-12-14,no_signal,,0
3181833,1967-06-29,no_signal,,0
3181980,1966-10-20,no_signal,,0
3181986,1967-04-12,no_signal,,0
3182264,1967-12-07,no_signal,,0
3182271,1967-06-15,no_signal,,0
3182292,1979-11-16,no_signal,,0
3182319,1979-11-16,no_signal,,0
3182390,1966-10-20,no_signal,,0
3182422,1979-11-16,no_signal,,0
3182470,1968-02-27,no_signal,,0
3182645,1979-10-23,no_signal,,0
3182698,1979-11-01,no_signal,,0
3182915,1968-02-06,no_signal,,0
3183032,1979-11-02,no_signal,,0
3183116,1979-11-02,no_signal,,0
3183248,1967-06-15,no_signal,,0
3183612,1967-12-14,no_signal,,0
3183787,1968-12-17,no_signal,,0
3183892,1968-01-11,no_signal,,0
3184095,1968-02-15,no_signal,,0
3184261,1968-03-28,no_signal,,0
3184360,1969-02-18,no_signal,,0
3184416,1968-03-05,no_signal,,0
3184624,1979-11-16,no_signal,,0
3184842,1979-11-02,no_signal,,0
3184908,1969-02-20,no_signal,,0
3185064,1979-11-13,no_signal,,0
3185140,1969-02-20,no_signal,,0
3185202,1979-11-16,no_signal,,0
3185793,1980-03-25,no_signal,,0
3185945,1968-12-12,no_signal,,0
3187037,1967-12-07,no_signal,,0
3187474,1968-02-15,no_signal,,0
3188487,1969-02-20,no_signal,,0
3188632,1967-06-29,no_signal,,0
3188669,1967-12-26,no_signal,,0
3188703,1967-12-12,no_signal,,0
3188737,1967-07-11,no_signal,,0
3188817,1968-01-30,no_signal,,0
3188836,1969-02-20,no_signal,,0
3188865,1968-04-25,no_signal,,0
3188959,1967-06-29,no_signal,,0
3189215,1967-06-15,no_signal,,0
3189245,1968-11-21,no_signal,,0
3189266,1968-12-12,no_signal,,0
3189267,1968-02-22,no_signal,,0
3189551,1968-01-30,no_signal,,0
3189891,1968-03-28,no_signal,,0
3189935,1967-12-05,no_signal,,0
3190270,1969-01-23,no_signal,,0
3190340,1980-03-28,no_signal,,0
3190600,1968-10-31,no_signal,,0
3190693,1969-01-16,no_signal,,0
3190901,1969-03-04,no_signal,,0
3190926,1969-01-09,no_signal,,0
3190967,1968-04-25,no_signal,,0
3191021,1967-06-15,no_signal,,0
3191090,1967-06-29,no_signal,,0
3191106,1968-12-12,no_signal,,0
3191681,1969-02-20,no_signal,,0
3191970,1968-03-28,no_signal,,0
3192136,1967-12-19,no_signal,,0
3192329,1980-06-12,no_signal,,0
3192449,1967-06-29,no_signal,,0
3192652,1968-12-03,no_signal,,0
3192741,1968-02-01,no_signal,,0
3193277,1968-10-22,no_signal,,0
3193410,1968-11-07,no_signal,,0
3193740,1968-12-12,no_signal,,0
3193909,1967-06-28,no_signal,,0
3194223,1969-02-25,no_signal,,0
3194228,1967-07-06,no_signal,,0
3194251,1969-01-16,no_signal,,0
3194477,1980-02-26,no_signal,,0
3194937,1968-01-30,no_signal,,0
3195120,1968-05-27,no_signal,,0
3195305,1967-12-07,no_signal,,0
3195346,1968-06-13,no_signal,,0
3195618,1967-12-21,no_signal,,0
3195778,1969-02-20,no_signal,,0
3195887,1968-12-10,no_signal,,0
3195925,1969-02-20,no_signal,,0
3196360,1968-12-05,no_signal,,0
3196528,1968-05-16,no_signal,,0
3196551,1967-12-07,no_signal,,0
3196891,1968-07-03,no_signal,,0
3196907,1969-03-18,no_signal,,0
3197919,1969-01-28,no_signal,,0
3198167,1969-02-20,no_signal,,0
3198244,1967-10-10,no_signal,,0
3198342,1967-10-24,no_signal,,0
3198495,1968-03-21,panel_only_weak,,1
3198649,1980-03-28,no_signal,,0
3198799,1967-09-19,no_signal,,0
3198801,1968-12-17,no_signal,,0
3198907,1968-04-25,no_signal,,0
3198978,1968-06-28,no_signal,,0
3199189,1968-02-06,no_signal,,0
3199192,1967-10-05,no_signal,,0
3199753,1968-02-22,no_signal,,0
3199836,1967-10-05,no_signal,,0
3199944,1967-10-10,no_signal,,0
3199979,1967-10-10,no_signal,,0
3200062,1969-01-09,no_signal,,0
3200562,1969-03-20,no_signal,,0
3200603,1967-10-24,no_signal,,0
3201061,1967-10-05,no_signal,,0
3201886,1969-03-24,no_signal,,0
3202035,1968-02-29,no_signal,,0
3202390,1967-10-02,no_signal,,0
3202421,1968-11-26,panel_only_weak,,1
3202447,1968-12-12,no_signal,,0
3203256,1968-01-11,no_signal,,0
3203759,1967-10-10,no_signal,,0
3203881,1967-12-07,no_signal,,0
3204302,1968-11-21,no_signal,,0
3204502,1967-10-10,no_signal,,0
3204592,1968-06-24,no_signal,,0
3204596,1967-10-05,no_signal,,0
3204634,1968-12-17,no_signal,,0
3204856,1967-11-06,no_signal,,0
3205027,1969-02-27,no_signal,,0
3205277,1969-03-11,no_signal,,0
3205651,1968-04-30,no_signal,,0
3205661,1967-10-24,no_signal,,0
3206278,1968-12-12,no_signal,,0
3206532,1967-09-14,no_signal,,0
3207274,1969-02-03,no_signal,,0
3207594,1968-06-17,no_signal,,0
3207684,1969-02-18,no_signal,,0
3207832,1969-02-20,no_signal,,0
3207928,1968-04-25,no_signal,,0
3208110,1969-03-10,panel_only_weak,,3
3208375,1967-11-21,no_signal,,0
3208849,1967-09-14,no_signal,,0
3209138,1969-03-13,no_signal,,0
3209243,1967-11-30,no_signal,,0
3209611,1969-03-13,no_signal,,0
3209835,1969-03-27,no_signal,,0
3209852,1967-12-19,no_signal,,0
3210233,1967-12-19,no_signal,,0
3211171,1967-10-31,no_signal,,0
3211849,1967-12-19,no_signal,,0
3212505,1967-11-30,no_signal,,0
3212810,1969-02-20,no_signal,,0
3212854,1967-11-09,no_signal,,0
3213103,1967-06-13,no_signal,,0
3213286,1967-11-09,no_signal,,0
3213483,1968-12-17,no_signal,,0
3213652,1969-02-20,no_signal,,0
3213695,1968-01-11,no_signal,,0
3213883,1967-10-26,no_signal,,0
3213976,1968-02-15,no_signal,,0
3214186,1967-10-05,no_signal,,0
3214575,1967-10-31,no_signal,,0
3215402,1967-11-30,no_signal,,0
3215466,1967-11-30,no_signal,,0
3215610,1967-10-26,no_signal,,0
3216343,1968-12-17,no_signal,,0
3216716,1967-11-02,no_signal,,0
3216886,1967-11-30,no_signal,,0
3217281,1969-02-20,no_signal,,0
3217597,1969-03-13,no_signal,,0
3217644,1969-10-30,no_signal,,0
3217733,1969-02-20,no_signal,,0
3217761,1969-03-18,no_signal,,0
3218159,1970-02-02,no_signal,,0
3218241,1970-02-17,no_signal,,0
3218455,1969-02-13,no_signal,,0
3218758,1969-10-23,no_signal,,0
3218828,1969-12-18,no_signal,,0
3219022,1970-02-10,no_signal,,0
3219315,1970-02-19,no_signal,,0
3219348,1969-10-23,no_signal,,0
3219764,1969-10-30,no_signal,,0
3220080,1980-07-10,no_signal,,0
3220429,1970-02-10,no_signal,,0
3220643,1969-10-30,no_signal,,0
3220660,1970-02-12,no_signal,,0
3220845,1980-07-31,no_signal,,0
3220874,1969-10-16,no_signal,,0
3221343,2007-10-30,no_signal,,0
3221712,1970-02-19,no_signal,,0
3222448,2007-10-16,no_signal,,0
3222505,1969-10-16,no_signal,,0
3222847,1968-10-31,no_signal,,0
3223302,1969-11-06,no_signal,,0
3223494,1980-07-10,no_signal,,0
3223596,1969-11-06,no_signal,,0
3224122,1968-07-23,no_signal,,0
3224630,1968-05-16,no_signal,,0
3224670,1969-10-23,no_signal,,0
3224675,1968-05-20,no_signal,,0
3225122,1969-12-11,no_signal,,0
3225392,1969-09-25,no_signal,,0
3225500,1969-12-11,no_signal,,0
3225685,1969-09-11,no_signal,,0
3225936,1970-02-19,no_signal,,0
3226376,1969-10-30,no_signal,,0
3226989,1968-09-12,no_signal,,0
3226990,1969-12-11,no_signal,,0
3227258,1968-09-19,no_signal,,0
3227535,1981-03-26,no_signal,,0
3227647,1969-11-18,no_signal,,0
3227691,1969-10-30,no_signal,,0
3228738,1969-11-13,no_signal,,0
3228765,1970-02-02,no_signal,,0
3229117,1970-02-05,no_signal,,0
3229489,1969-09-25,no_signal,,0
3229633,1969-12-04,no_signal,,0
3229714,1980-12-23,no_signal,,0
3230743,1969-09-25,no_signal,,0
3231772,1981-05-15,no_signal,,0
3231815,1981-01-13,no_signal,,0
3231821,1969-12-11,no_signal,,0
3231851,1970-07-02,no_signal,,0
3232181,1980-12-23,no_signal,,0
3232257,1969-12-18,no_signal,,0
3232355,1969-12-11,no_signal,,0
3232485,2007-10-09,no_signal,,0
3233138,1970-07-20,no_signal,,0
3233319,1981-01-16,no_signal,,0
3234234,1969-12-16,no_signal,,0
3234274,1981-02-23,no_signal,,0
3234294,1970-07-08,no_signal,,0
3234612,1969-10-23,no_signal,,0
3234741,1970-01-15,no_signal,,0
3235064,1969-12-11,no_signal,,0
3235083,1970-02-19,panel_only_weak,,4
3235138,1969-10-30,no_signal,,0
3235530,1970-01-15,no_signal,,0
3235711,1970-09-17,no_signal,,0
3236015,1969-10-14,no_signal,,0
3236408,1981-03-05,no_signal,,0
3236885,1970-02-02,no_signal,,0
3237185,1970-07-02,no_signal,,0
3237499,1969-12-02,no_signal,,0
3237520,1969-10-14,no_signal,,0
3238143,1970-06-25,no_signal,,0
3238155,1969-12-11,no_signal,,0
3238604,1970-07-20,no_signal,,0
3238711,1969-11-18,no_signal,,0
3238764,1970-09-25,no_signal,,0
3238806,1981-01-15,no_signal,,0
3238861,1970-10-29,no_signal,,0
3239007,1970-09-17,no_signal,,0
3239041,1971-01-18,no_signal,,0
3239585,1971-02-18,no_signal,,0
3239643,1971-02-18,no_signal,,0
3239730,1970-09-29,no_signal,,0
3239863,1969-10-23,no_signal,,0
3239897,1970-09-17,no_signal,,0
3239973,1971-01-26,no_signal,,0
3240202,1970-09-25,no_signal,,0
3240224,1970-09-29,no_signal,,0
3240627,1970-09-17,no_signal,,0
3240657,1969-12-18,no_signal,,0
3240815,1970-10-06,no_signal,,0
3240856,1969-12-04,no_signal,,0
3240980,1970-01-27,no_signal,,0
